cod_ibge,municipio,ano,populacao
260570,Floresta,2010,29506
260570,Floresta,2011,29811
260570,Floresta,2012,30085
260570,Floresta,2013,30319
260570,Floresta,2014,30530
260570,Floresta,2015,30737
260570,Floresta,2016,30892
260570,Floresta,2017,31005
260570,Floresta,2018,31113
260570,Floresta,2019,31225
260570,Floresta,2020,31315
260570,Floresta,2021,31390
260580,Frei Miguelinho,2010,14490
260580,Frei Miguelinho,2011,14513
260580,Frei Miguelinho,2012,14517
260580,Frei Miguelinho,2013,14504
260580,Frei Miguelinho,2014,14491
260580,Frei Miguelinho,2015,14484
260580,Frei Miguelinho,2016,14464
260580,Frei Miguelinho,2017,14425
260580,Frei Miguelinho,2018,14381
260580,Frei Miguelinho,2019,14357
260580,Frei Miguelinho,2020,14313
260580,Frei Miguelinho,2021,14253
260590,Gameleira,2010,28079
260590,Gameleira,2011,27692
260590,Gameleira,2012,27052
260590,Gameleira,2013,26202
260590,Gameleira,2014,25301
260590,Gameleira,2015,24404
260590,Gameleira,2016,23536
260590,Gameleira,2017,22675
260590,Gameleira,2018,21875
260590,Gameleira,2019,21111
260590,Gameleira,2020,20367
260590,Gameleira,2021,19657
260600,Garanhuns,2010,131082
260600,Garanhuns,2011,132445
260600,Garanhuns,2012,134125
260600,Garanhuns,2013,135904
260600,Garanhuns,2014,137638
260600,Garanhuns,2015,139379
260600,Garanhuns,2016,140949
260600,Garanhuns,2017,142361
260600,Garanhuns,2018,143771
260600,Garanhuns,2019,145209
260600,Garanhuns,2020,146527
260600,Garanhuns,2021,147676
260610,Gloria Do Goita,2010,29150
260610,Gloria Do Goita,2011,29219
260610,Gloria Do Goita,2012,29341
260610,Gloria Do Goita,2013,29465
260610,Gloria Do Goita,2014,29594
260610,Gloria Do Goita,2015,29731
260610,Gloria Do Goita,2016,29831
260610,Gloria Do Goita,2017,29925
260610,Gloria Do Goita,2018,30026
260610,Gloria Do Goita,2019,30135
260610,Gloria Do Goita,2020,30241
260610,Gloria Do Goita,2021,30306
260620,Goiana,2010,76302
260620,Goiana,2011,76802
260620,Goiana,2012,77482
260620,Goiana,2013,78228
260620,Goiana,2014,79006
260620,Goiana,2015,79799
260620,Goiana,2016,80505
260620,Goiana,2017,81156
260620,Goiana,2018,81839
260620,Goiana,2019,82573
260620,Goiana,2020,83263
260620,Goiana,2021,83831
260630,Granito,2010,6893
260630,Granito,2011,6937
260630,Granito,2012,6987
260630,Granito,2013,7021
260630,Granito,2014,7060
260630,Granito,2015,7097
260630,Granito,2016,7125
260630,Granito,2017,7137
260630,Granito,2018,7156
260630,Granito,2019,7169
260630,Granito,2020,7180
260630,Granito,2021,7179
260640,Gravata,2010,77030
260640,Gravata,2011,77940
260640,Gravata,2012,79018
260640,Gravata,2013,80197
260640,Gravata,2014,81384
260640,Gravata,2015,82593
260640,Gravata,2016,83731
260640,Gravata,2017,84806
260640,Gravata,2018,85912
260640,Gravata,2019,87073
260640,Gravata,2020,88161
260640,Gravata,2021,89156
260650,Iati,2010,18664
260650,Iati,2011,18646
260650,Iati,2012,18629
260650,Iati,2013,18606
260650,Iati,2014,18570
260650,Iati,2015,18522
260650,Iati,2016,18460
260650,Iati,2017,18371
260650,Iati,2018,18280
260650,Iati,2019,18189
260650,Iati,2020,18086
260650,Iati,2021,17967
260660,Ibimirim,2010,26928
260660,Ibimirim,2011,27116
260660,Ibimirim,2012,27323
260660,Ibimirim,2013,27512
260660,Ibimirim,2014,27693
260660,Ibimirim,2015,27875
260660,Ibimirim,2016,28012
260660,Ibimirim,2017,28124
260660,Ibimirim,2018,28232
260660,Ibimirim,2019,28350
260660,Ibimirim,2020,28447
260660,Ibimirim,2021,28523
260670,Ibirajuba,2010,7647
260670,Ibirajuba,2011,7631
260670,Ibirajuba,2012,7613
260670,Ibirajuba,2013,7602
260670,Ibirajuba,2014,7586
260670,Ibirajuba,2015,7577
260670,Ibirajuba,2016,7556
260670,Ibirajuba,2017,7527
260670,Ibirajuba,2018,7507
260670,Ibirajuba,2019,7497
260670,Ibirajuba,2020,7470
260670,Ibirajuba,2021,7433
260680,Igarassu,2010,102736
260680,Igarassu,2011,104209
260680,Igarassu,2012,105678
260680,Igarassu,2013,107181
260680,Igarassu,2014,108695
260680,Igarassu,2015,110249
260680,Igarassu,2016,111707
260680,Igarassu,2017,113087
260680,Igarassu,2018,114531
260680,Igarassu,2019,116040
260680,Igarassu,2020,117516
260680,Igarassu,2021,118841
260690,Iguaracy,2010,11971
260690,Iguaracy,2011,11954
260690,Iguaracy,2012,11941
260690,Iguaracy,2013,11927
260690,Iguaracy,2014,11908
260690,Iguaracy,2015,11887
260690,Iguaracy,2016,11849
260690,Iguaracy,2017,11810
260690,Iguaracy,2018,11761
260690,Iguaracy,2019,11718
260690,Iguaracy,2020,11652
260690,Iguaracy,2021,11578
260700,Inaja,2010,19831
260700,Inaja,2011,20406
260700,Inaja,2012,20996
260700,Inaja,2013,21572
260700,Inaja,2014,22159
260700,Inaja,2015,22766
260700,Inaja,2016,23343
260700,Inaja,2017,23883
260700,Inaja,2018,24398
260700,Inaja,2019,24912
260700,Inaja,2020,25413
260700,Inaja,2021,25910
260710,Ingazeira,2010,4575
260710,Ingazeira,2011,4581
260710,Ingazeira,2012,4601
260710,Ingazeira,2013,4630
260710,Ingazeira,2014,4665
260710,Ingazeira,2015,4701
260710,Ingazeira,2016,4737
260710,Ingazeira,2017,4763
260710,Ingazeira,2018,4796
260710,Ingazeira,2019,4833
260710,Ingazeira,2020,4878
260710,Ingazeira,2021,4905
260720,Ipojuca,2010,80263
260720,Ipojuca,2011,82185
260720,Ipojuca,2012,84149
260720,Ipojuca,2013,86106
260720,Ipojuca,2014,88064
260720,Ipojuca,2015,90067
260720,Ipojuca,2016,91985
260720,Ipojuca,2017,93766
260720,Ipojuca,2018,95518
260720,Ipojuca,2019,97272
260720,Ipojuca,2020,98982
260720,Ipojuca,2021,100637
260730,Ipubi,2010,27231
260730,Ipubi,2011,27609
260730,Ipubi,2012,27975
260730,Ipubi,2013,28316
260730,Ipubi,2014,28623
260730,Ipubi,2015,28910
260730,Ipubi,2016,29160
260730,Ipubi,2017,29367
260730,Ipubi,2018,29564
260730,Ipubi,2019,29760
260730,Ipubi,2020,29929
260730,Ipubi,2021,30076
260740,Itacuruba,2010,4437
260740,Itacuruba,2011,4479
260740,Itacuruba,2012,4509
260740,Itacuruba,2013,4524
260740,Itacuruba,2014,4540
260740,Itacuruba,2015,4561
260740,Itacuruba,2016,4563
260740,Itacuruba,2017,4548
260740,Itacuruba,2018,4540
260740,Itacuruba,2019,4527
260740,Itacuruba,2020,4517
260740,Itacuruba,2021,4500
260750,Itaiba,2010,25624
260750,Itaiba,2011,25950
260750,Itaiba,2012,26492
260750,Itaiba,2013,27153
260750,Itaiba,2014,27836
260750,Itaiba,2015,28554
260750,Itaiba,2016,29238
260750,Itaiba,2017,29877
260750,Itaiba,2018,30480
260750,Itaiba,2019,31080
260750,Itaiba,2020,31648
260750,Itaiba,2021,32184
260760,Ilha De Itamaraca,2010,21802
260760,Ilha De Itamaraca,2011,22161
260760,Ilha De Itamaraca,2012,22457
260760,Ilha De Itamaraca,2013,22726
260760,Ilha De Itamaraca,2014,22999
260760,Ilha De Itamaraca,2015,23286
260760,Ilha De Itamaraca,2016,23556
260760,Ilha De Itamaraca,2017,23819
260760,Ilha De Itamaraca,2018,24079
260760,Ilha De Itamaraca,2019,24374
260760,Ilha De Itamaraca,2020,24662
260760,Ilha De Itamaraca,2021,24903
260765,Itambe,2010,36143
260765,Itambe,2011,36165
260765,Itambe,2012,36242
260765,Itambe,2013,36350
260765,Itambe,2014,36441
260765,Itambe,2015,36538
260765,Itambe,2016,36601
260765,Itambe,2017,36633
260765,Itambe,2018,36675
260765,Itambe,2019,36736
260765,Itambe,2020,36777
260765,Itambe,2021,36775
260770,Itapetim,2010,14231
260770,Itapetim,2011,14193
260770,Itapetim,2012,14217
260770,Itapetim,2013,14241
260770,Itapetim,2014,14281
260770,Itapetim,2015,14310
260770,Itapetim,2016,14330
260770,Itapetim,2017,14330
260770,Itapetim,2018,14342
260770,Itapetim,2019,14349
260770,Itapetim,2020,14349
260770,Itapetim,2021,14321
260775,Itapissuma,2010,23904
260775,Itapissuma,2011,24230
260775,Itapissuma,2012,24612
260775,Itapissuma,2013,25037
260775,Itapissuma,2014,25481
260775,Itapissuma,2015,25936
260775,Itapissuma,2016,26375
260775,Itapissuma,2017,26798
260775,Itapissuma,2018,27211
260775,Itapissuma,2019,27653
260775,Itapissuma,2020,28100
260775,Itapissuma,2021,28507
260780,Itaquitinga,2010,16344
260780,Itaquitinga,2011,16410
260780,Itaquitinga,2012,16495
260780,Itaquitinga,2013,16598
260780,Itaquitinga,2014,16687
260780,Itaquitinga,2015,16783
260780,Itaquitinga,2016,16868
260780,Itaquitinga,2017,16920
260780,Itaquitinga,2018,16980
260780,Itaquitinga,2019,17028
260780,Itaquitinga,2020,17072
260780,Itaquitinga,2021,17104
260790,Jaboatao Dos Guararapes,2010,658459
260790,Jaboatao Dos Guararapes,2011,661303
260790,Jaboatao Dos Guararapes,2012,664171
260790,Jaboatao Dos Guararapes,2013,667055
260790,Jaboatao Dos Guararapes,2014,669898
260790,Jaboatao Dos Guararapes,2015,672716
260790,Jaboatao Dos Guararapes,2016,674913
260790,Jaboatao Dos Guararapes,2017,676602
260790,Jaboatao Dos Guararapes,2018,678528
260790,Jaboatao Dos Guararapes,2019,680768
260790,Jaboatao Dos Guararapes,2020,682612
260790,Jaboatao Dos Guararapes,2021,683508
260795,Jaqueira,2010,11736
260795,Jaqueira,2011,11681
260795,Jaqueira,2012,11625
260795,Jaqueira,2013,11561
260795,Jaqueira,2014,11488
260795,Jaqueira,2015,11411
260795,Jaqueira,2016,11332
260795,Jaqueira,2017,11227
260795,Jaqueira,2018,11124
260795,Jaqueira,2019,11028
260795,Jaqueira,2020,10914
260795,Jaqueira,2021,10799
260800,Jatauba,2010,16222
260800,Jatauba,2011,16253
260800,Jatauba,2012,16304
260800,Jatauba,2013,16347
260800,Jatauba,2014,16399
260800,Jatauba,2015,16436
260800,Jatauba,2016,16463
260800,Jatauba,2017,16454
260800,Jatauba,2018,16459
260800,Jatauba,2019,16462
260800,Jatauba,2020,16437
260800,Jatauba,2021,16408
260805,Jatoba,2010,14123
260805,Jatoba,2011,14153
260805,Jatoba,2012,14192
260805,Jatoba,2013,14223
260805,Jatoba,2014,14259
260805,Jatoba,2015,14297
260805,Jatoba,2016,14322
260805,Jatoba,2017,14348
260805,Jatoba,2018,14378
260805,Jatoba,2019,14414
260805,Jatoba,2020,14459
260805,Jatoba,2021,14484
260810,Joao Alfredo,2010,30621
260810,Joao Alfredo,2011,30631
260810,Joao Alfredo,2012,30573
260810,Joao Alfredo,2013,30490
260810,Joao Alfredo,2014,30398
260810,Joao Alfredo,2015,30315
260810,Joao Alfredo,2016,30203
260810,Joao Alfredo,2017,30064
260810,Joao Alfredo,2018,29930
260810,Joao Alfredo,2019,29809
260810,Joao Alfredo,2020,29670
260810,Joao Alfredo,2021,29494
260820,Joaquim Nabuco,2010,16056
260820,Joaquim Nabuco,2011,15935
260820,Joaquim Nabuco,2012,15787
260820,Joaquim Nabuco,2013,15624
260820,Joaquim Nabuco,2014,15450
260820,Joaquim Nabuco,2015,15278
260820,Joaquim Nabuco,2016,15094
260820,Joaquim Nabuco,2017,14885
260820,Joaquim Nabuco,2018,14689
260820,Joaquim Nabuco,2019,14510
260820,Joaquim Nabuco,2020,14300
260820,Joaquim Nabuco,2021,14092
260825,Jucati,2010,10726
260825,Jucati,2011,10817
260825,Jucati,2012,10933
260825,Jucati,2013,11077
260825,Jucati,2014,11204
260825,Jucati,2015,11337
260825,Jucati,2016,11445
260825,Jucati,2017,11539
260825,Jucati,2018,11620
260825,Jucati,2019,11712
260825,Jucati,2020,11771
260825,Jucati,2021,11840
260830,Jupi,2010,13758
260830,Jupi,2011,13884
260830,Jupi,2012,14035
260830,Jupi,2013,14204
260830,Jupi,2014,14382
260830,Jupi,2015,14564
260830,Jupi,2016,14725
260830,Jupi,2017,14872
260830,Jupi,2018,15044
260830,Jupi,2019,15224
260830,Jupi,2020,15401
260830,Jupi,2021,15547
260840,Jurema,2010,14731
260840,Jurema,2011,14731
260840,Jurema,2012,14720
260840,Jurema,2013,14688
260840,Jurema,2014,14669
260840,Jurema,2015,14644
260840,Jurema,2016,14595
260840,Jurema,2017,14527
260840,Jurema,2018,14468
260840,Jurema,2019,14417
260840,Jurema,2020,14348
260840,Jurema,2021,14262
260845,Lagoa Do Carro,2010,16072
260845,Lagoa Do Carro,2011,16289
260845,Lagoa Do Carro,2012,16520
260845,Lagoa Do Carro,2013,16739
260845,Lagoa Do Carro,2014,16968
260845,Lagoa Do Carro,2015,17203
260845,Lagoa Do Carro,2016,17417
260845,Lagoa Do Carro,2017,17609
260845,Lagoa Do Carro,2018,17787
260845,Lagoa Do Carro,2019,17983
260845,Lagoa Do Carro,2020,18158
260845,Lagoa Do Carro,2021,18314
260850,Lagoa De Itaenga,2010,21474
260850,Lagoa De Itaenga,2011,21409
260850,Lagoa De Itaenga,2012,21330
260850,Lagoa De Itaenga,2013,21245
260850,Lagoa De Itaenga,2014,21162
260850,Lagoa De Itaenga,2015,21089
260850,Lagoa De Itaenga,2016,20973
260850,Lagoa De Itaenga,2017,20854
260850,Lagoa De Itaenga,2018,20736
260850,Lagoa De Itaenga,2019,20627
260850,Lagoa De Itaenga,2020,20524
260850,Lagoa De Itaenga,2021,20382
260860,Lagoa Do Ouro,2010,12347
260860,Lagoa Do Ouro,2011,12392
260860,Lagoa Do Ouro,2012,12437
260860,Lagoa Do Ouro,2013,12475
260860,Lagoa Do Ouro,2014,12505
260860,Lagoa Do Ouro,2015,12534
260860,Lagoa Do Ouro,2016,12548
260860,Lagoa Do Ouro,2017,12540
260860,Lagoa Do Ouro,2018,12536
260860,Lagoa Do Ouro,2019,12539
260860,Lagoa Do Ouro,2020,12515
260860,Lagoa Do Ouro,2021,12491
260870,Lagoa Dos Gatos,2010,15919
260870,Lagoa Dos Gatos,2011,15865
260870,Lagoa Dos Gatos,2012,15786
260870,Lagoa Dos Gatos,2013,15704
260870,Lagoa Dos Gatos,2014,15615
260870,Lagoa Dos Gatos,2015,15518
260870,Lagoa Dos Gatos,2016,15409
260870,Lagoa Dos Gatos,2017,15283
260870,Lagoa Dos Gatos,2018,15158
260870,Lagoa Dos Gatos,2019,15043
260870,Lagoa Dos Gatos,2020,14921
260870,Lagoa Dos Gatos,2021,14782
260875,Lagoa Grande,2010,22796
260875,Lagoa Grande,2011,23040
260875,Lagoa Grande,2012,23283
260875,Lagoa Grande,2013,23521
260875,Lagoa Grande,2014,23715
260875,Lagoa Grande,2015,23915
260875,Lagoa Grande,2016,24074
260875,Lagoa Grande,2017,24200
260875,Lagoa Grande,2018,24328
260875,Lagoa Grande,2019,24448
260875,Lagoa Grande,2020,24548
260875,Lagoa Grande,2021,24643
260880,Lajedo,2010,37007
260880,Lajedo,2011,37345
260880,Lajedo,2012,37731
260880,Lajedo,2013,38138
260880,Lajedo,2014,38545
260880,Lajedo,2015,38950
260880,Lajedo,2016,39319
260880,Lajedo,2017,39658
260880,Lajedo,2018,40008
260880,Lajedo,2019,40384
260880,Lajedo,2020,40718
260880,Lajedo,2021,41007
260890,Limoeiro,2010,56526
260890,Limoeiro,2011,56562
260890,Limoeiro,2012,56758
260890,Limoeiro,2013,57046
260890,Limoeiro,2014,57337
260890,Limoeiro,2015,57624
260890,Limoeiro,2016,57859
260890,Limoeiro,2017,58057
260890,Limoeiro,2018,58297
260890,Limoeiro,2019,58561
260890,Limoeiro,2020,58796
260890,Limoeiro,2021,58941
260900,Macaparana,2010,24198
260900,Macaparana,2011,24237
260900,Macaparana,2012,24290
260900,Macaparana,2013,24353
260900,Macaparana,2014,24413
260900,Macaparana,2015,24474
260900,Macaparana,2016,24517
260900,Macaparana,2017,24542
260900,Macaparana,2018,24580
260900,Macaparana,2019,24643
260900,Macaparana,2020,24673
260900,Macaparana,2021,24678
260910,Machados,2010,13630
260910,Machados,2011,13657
260910,Machados,2012,13567
260910,Machados,2013,13410
260910,Machados,2014,13244
260910,Machados,2015,13071
260910,Machados,2016,12896
260910,Machados,2017,12696
260910,Machados,2018,12508
260910,Machados,2019,12338
260910,Machados,2020,12161
260910,Machados,2021,11960
260915,Manari,2010,19277
260915,Manari,2011,19804
260915,Manari,2012,20403
260915,Manari,2013,21057
260915,Manari,2014,21710
260915,Manari,2015,22409
260915,Manari,2016,23061
260915,Manari,2017,23640
260915,Manari,2018,24134
260915,Manari,2019,24576
260915,Manari,2020,25009
260915,Manari,2021,25429
260920,Maraial,2010,12559
260920,Maraial,2011,12336
260920,Maraial,2012,12120
260920,Maraial,2013,11898
260920,Maraial,2014,11659
260920,Maraial,2015,11427
260920,Maraial,2016,11195
260920,Maraial,2017,10955
260920,Maraial,2018,10718
260920,Maraial,2019,10496
260920,Maraial,2020,10280
260920,Maraial,2021,10049
260930,Mirandiba,2010,14417
260930,Mirandiba,2011,14472
260930,Mirandiba,2012,14523
260930,Mirandiba,2013,14557
260930,Mirandiba,2014,14585
260930,Mirandiba,2015,14615
260930,Mirandiba,2016,14624
260930,Mirandiba,2017,14628
260930,Mirandiba,2018,14631
260930,Mirandiba,2019,14642
260930,Mirandiba,2020,14648
260930,Mirandiba,2021,14630
260940,Moreno,2010,57550
260940,Moreno,2011,57718
260940,Moreno,2012,57805
260940,Moreno,2013,57864
260940,Moreno,2014,57927
260940,Moreno,2015,57998
260940,Moreno,2016,58008
260940,Moreno,2017,57995
260940,Moreno,2018,58013
260940,Moreno,2019,58082
260940,Moreno,2020,58120
260940,Moreno,2021,58085
260950,Nazare Da Mata,2010,31419
260950,Nazare Da Mata,2011,31492
260950,Nazare Da Mata,2012,31575
260950,Nazare Da Mata,2013,31679
260950,Nazare Da Mata,2014,31788
260950,Nazare Da Mata,2015,31892
260950,Nazare Da Mata,2016,31977
260950,Nazare Da Mata,2017,32026
260950,Nazare Da Mata,2018,32094
260950,Nazare Da Mata,2019,32172
260950,Nazare Da Mata,2020,32245
260950,Nazare Da Mata,2021,32267
260960,Olinda,2010,387209
260960,Olinda,2011,386097
260960,Olinda,2012,384938
260960,Olinda,2013,383789
260960,Olinda,2014,382683
260960,Olinda,2015,381554
260960,Olinda,2016,380145
260960,Olinda,2017,378539
260960,Olinda,2018,377175
260960,Olinda,2019,376061
260960,Olinda,2020,374717
260960,Olinda,2021,372809
260970,Orobo,2010,23264
260970,Orobo,2011,23227
260970,Orobo,2012,23193
260970,Orobo,2013,23176
260970,Orobo,2014,23147
260970,Orobo,2015,23128
260970,Orobo,2016,23086
260970,Orobo,2017,23024
260970,Orobo,2018,22972
260970,Orobo,2019,22929
260970,Orobo,2020,22868
260970,Orobo,2021,22773
260980,Oroco,2010,13235
260980,Oroco,2011,13378
260980,Oroco,2012,13512
260980,Oroco,2013,13626
260980,Oroco,2014,13718
260980,Oroco,2015,13816
260980,Oroco,2016,13887
260980,Oroco,2017,13931
260980,Oroco,2018,13961
260980,Oroco,2019,13996
260980,Oroco,2020,14013
260980,Oroco,2021,14032
260990,Ouricuri,2010,63952
260990,Ouricuri,2011,64524
260990,Ouricuri,2012,65134
260990,Ouricuri,2013,65690
260990,Ouricuri,2014,66190
260990,Ouricuri,2015,66682
260990,Ouricuri,2016,67059
260990,Ouricuri,2017,67325
260990,Ouricuri,2018,67535
260990,Ouricuri,2019,67738
260990,Ouricuri,2020,67871
260990,Ouricuri,2021,67958
261000,Palmares,2010,60840
261000,Palmares,2011,60705
261000,Palmares,2012,60545
261000,Palmares,2013,60340
261000,Palmares,2014,60126
261000,Palmares,2015,59910
261000,Palmares,2016,59640
261000,Palmares,2017,59318
261000,Palmares,2018,59004
261000,Palmares,2019,58720
261000,Palmares,2020,58401
261000,Palmares,2021,58014
261010,Palmeirina,2010,8597
261010,Palmeirina,2011,8489
261010,Palmeirina,2012,8408
261010,Palmeirina,2013,8318
261010,Palmeirina,2014,8229
261010,Palmeirina,2015,8141
261010,Palmeirina,2016,8033
261010,Palmeirina,2017,7921
261010,Palmeirina,2018,7813
261010,Palmeirina,2019,7706
261010,Palmeirina,2020,7592
261010,Palmeirina,2021,7468
261020,Panelas,2010,26700
261020,Panelas,2011,26519
261020,Panelas,2012,26324
261020,Panelas,2013,26120
261020,Panelas,2014,25905
261020,Panelas,2015,25686
261020,Panelas,2016,25449
261020,Panelas,2017,25194
261020,Panelas,2018,24954
261020,Panelas,2019,24741
261020,Panelas,2020,24512
261020,Panelas,2021,24250
261030,Paranatama,2010,10978
261030,Paranatama,2011,11089
261030,Paranatama,2012,11219
261030,Paranatama,2013,11374
261030,Paranatama,2014,11552
261030,Paranatama,2015,11723
261030,Paranatama,2016,11873
261030,Paranatama,2017,11999
261030,Paranatama,2018,12135
261030,Paranatama,2019,12256
261030,Paranatama,2020,12369
261030,Paranatama,2021,12454
261040,Parnamirim,2010,20952
261040,Parnamirim,2011,20944
261040,Parnamirim,2012,20907
261040,Parnamirim,2013,20825
261040,Parnamirim,2014,20718
261040,Parnamirim,2015,20604
261040,Parnamirim,2016,20467
261040,Parnamirim,2017,20297
261040,Parnamirim,2018,20116
261040,Parnamirim,2019,19953
261040,Parnamirim,2020,19756
261040,Parnamirim,2021,19550
261050,Passira,2010,29259
261050,Passira,2011,29238
261050,Passira,2012,29288
261050,Passira,2013,29381
261050,Passira,2014,29450
261050,Passira,2015,29535
261050,Passira,2016,29596
261050,Passira,2017,29632
261050,Passira,2018,29687
261050,Passira,2019,29752
261050,Passira,2020,29799
261050,Passira,2021,29814
261060,Paudalho,2010,51934
261060,Paudalho,2011,52449
261060,Paudalho,2012,53040
261060,Paudalho,2013,53673
261060,Paudalho,2014,54308
261060,Paudalho,2015,54966
261060,Paudalho,2016,55569
261060,Paudalho,2017,56130
261060,Paudalho,2018,56705
261060,Paudalho,2019,57315
261060,Paudalho,2020,57896
261060,Paudalho,2021,58410
261070,Paulista,2010,303277
261070,Paulista,2011,307111
261070,Paulista,2012,311480
261070,Paulista,2013,316125
261070,Paulista,2014,320832
261070,Paulista,2015,325563
261070,Paulista,2016,330061
261070,Paulista,2017,334378
261070,Paulista,2018,338840
261070,Paulista,2019,343487
261070,Paulista,2020,347946
261070,Paulista,2021,351950
261080,Pedra,2010,21861
261080,Pedra,2011,21969
261080,Pedra,2012,22124
